title,male,culture,dateOfBirth,house,book1,book2,book3,book4,book5,isMarried,isNoble,numDeadRelations,boolDeadRelations,isPopular,popularity,target
Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0167224080267558,0
Other,0,Other,268.0,Other,0,1,1,1,0,0,0,0,0,0,0.183946488294314,0
Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0100334448160535,1
Other,0,Other,268.0,Other,0,0,0,1,1,1,0,0,0,0,0.0468227424749163,0
Other,0,Other,266.0,Other,1,1,1,1,1,1,1,9,1,1,1.0,0
Other,1,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.0234113712374581,0
Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0568561872909698,0
Other,0,Other,265.0,Other,0,1,1,1,1,1,1,2,1,0,0.127090301003344,0
Other,0,Other,262.0,Other,0,1,1,1,0,1,0,0,0,0,0.0668896321070234,0
Other,1,Other,183.0,Other,0,0,0,0,0,1,1,0,0,1,0.431438127090301,1
Other,1,Other,289.0,Other,0,1,1,1,0,0,0,0,0,0,0.140468227424749,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,1,1,1,0,1,0,1,0,0,0,0.060200668896321,1
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.040133779264214,0
Other,1,Other,265.0,Other,1,1,1,1,1,0,1,1,1,1,0.836120401337792,1
Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0267558528428093,1
Other,1,Other,82.0,Other,0,0,0,1,0,0,1,0,0,1,0.505016722408026,1
Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0066889632107023,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0568561872909698,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0234113712374581,0
Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0033444816053511,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.137123745819397,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0167224080267558,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0167224080267558,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
Other,0,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0167224080267558,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0267558528428093,0
Other,1,Other,251.0,Other,0,0,0,1,0,0,1,0,0,0,0.0133779264214046,0
Other,1,Other,268.0,Other,1,0,0,0,0,0,1,0,0,0,0.0033444816053511,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0234113712374581,0
Other,1,Other,282.0,Other,1,1,1,1,1,1,1,0,0,0,0.0434782608695652,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0234113712374581,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0267558528428093,0
Other,1,Other,199.0,Other,0,0,0,0,0,0,1,0,0,0,0.0802675585284281,1
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0133779264214046,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,7,1,1,1.0,1
Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.0735785953177257,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0903010033444816,0
Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0234113712374581,0
Other,1,Other,263.0,Other,0,0,1,1,1,0,1,0,0,1,0.719063545150501,0
Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0234113712374581,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.040133779264214,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,0
Other,1,Other,275.0,Other,1,1,1,1,1,0,0,4,1,0,0.140468227424749,1
Other,1,Other,268.0,Other,0,1,0,0,1,1,0,0,0,0,0.103678929765886,0
Other,0,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0367892976588628,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0535117056856187,0
Other,0,Other,229.0,Other,0,0,0,1,1,1,1,0,0,0,0.137123745819397,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0234113712374581,0
Other,1,Other,268.0,Other,0,1,1,1,0,0,1,0,0,0,0.0869565217391304,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0100334448160535,0
Other,0,Other,268.0,Other,0,1,1,1,1,1,1,0,0,0,0.0702341137123745,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0234113712374581,1
Other,0,Other,257.0,Other,1,1,1,1,1,1,1,0,0,0,0.227424749163879,0
Other,0,Other,268.0,Other,1,0,0,0,0,1,1,0,0,0,0.060200668896321,0
Other,0,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0133779264214046,0
Other,0,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0167224080267558,0
Other,0,Other,268.0,Other,1,0,0,0,1,0,0,0,0,0,0.0301003344481605,1
Other,0,Other,281.0,Other,1,1,1,1,1,0,0,0,0,0,0.20066889632107,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0301003344481605,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0267558528428093,1
Other,0,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.040133779264214,1
Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.113712374581939,0
Other,0,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0969899665551839,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.040133779264214,0
Other,1,Other,263.0,Other,0,1,1,1,0,0,0,0,0,0,0.110367892976588,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0267558528428093,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0167224080267558,0
Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,1
Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.107023411371237,0
Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0367892976588628,0
Other,1,Other,287.0,Other,1,1,1,1,0,0,1,0,0,0,0.0836120401337792,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0234113712374581,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0167224080267558,0
Other,1,Other,268.0,Other,1,0,1,0,0,0,1,0,0,1,0.357859531772575,0
Other,0,Other,188.0,Other,0,0,0,0,0,0,0,0,0,0,0.0267558528428093,1
Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0100334448160535,0
Other,0,Other,176.0,Other,0,0,0,0,1,0,1,0,0,0,0.0936454849498327,1
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0133779264214046,0
Other,0,Other,278.0,Other,0,0,0,1,1,0,0,0,0,0,0.040133779264214,0
Other,1,Other,268.0,Other,0,0,1,1,0,1,1,0,0,0,0.0668896321070234,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0234113712374581,0
Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0033444816053511,0
Other,1,Other,275.0,Other,0,0,0,0,1,0,1,0,0,0,0.157190635451505,0
Other,0,Other,268.0,Other,1,0,0,0,0,0,1,0,0,0,0.0167224080267558,0
Other,0,Other,268.0,Other,1,1,1,1,1,1,1,0,0,1,0.397993311036789,0
Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0501672240802675,1
Other,0,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0234113712374581,0
Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,0
Other,0,Other,296.0,Other,0,1,1,1,0,0,0,0,0,0,0.0802675585284281,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,2,1,0,0.0969899665551839,0
Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.127090301003344,0
Other,1,Other,114.0,Other,0,0,0,0,0,0,1,0,0,0,0.227424749163879,1
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0468227424749163,0
Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0301003344481605,0
Other,1,Other,268.0,Other,0,0,1,1,0,0,1,1,1,0,0.0468227424749163,1
Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0066889632107023,0
Other,1,Other,268.0,Other,1,0,1,0,0,0,0,0,0,0,0.0267558528428093,0
Other,0,Other,282.0,Other,0,1,1,1,1,0,0,0,0,0,0.0769230769230769,0
Other,1,Other,268.0,Other,1,1,1,1,0,0,1,0,0,0,0.0936454849498327,1
Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0267558528428093,1
Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0066889632107023,0
Other,1,Other,268.0,Other,0,0,1,1,0,1,1,0,0,0,0.0301003344481605,0
Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0033444816053511,0
Other,1,Other,289.0,Other,0,1,1,1,1,0,0,0,0,0,0.0802675585284281,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0568561872909698,0
Other,1,Other,268.0,Other,1,0,1,1,1,0,1,2,1,0,0.147157190635451,1
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0301003344481605,0
Other,0,Other,268.0,Other,0,0,1,1,0,1,0,0,0,0,0.127090301003344,0
Other,0,Other,264.0,Other,0,1,1,1,0,0,0,0,0,0,0.103678929765886,0
Other,0,Other,298299.0,Other,1,1,1,1,0,0,0,6,1,0,0.167224080267558,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0133779264214046,0
Other,0,Other,284.0,Other,0,0,0,1,0,0,0,0,0,0,0.0301003344481605,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,4,1,1,0.739130434782608,1
Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0133779264214046,1
Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0167224080267558,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.183946488294314,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
Other,1,Other,286.0,Other,1,1,1,1,1,0,0,0,0,0,0.290969899665551,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0267558528428093,0
Other,1,Other,268.0,Other,0,1,1,1,0,1,1,0,0,0,0.0769230769230769,0
Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0367892976588628,0
Other,1,Other,293.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0066889632107023,0
Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,1,0.354515050167224,1
Other,1,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0167224080267558,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
Other,0,Other,268.0,Other,0,0,1,1,0,1,0,0,0,0,0.0167224080267558,0
Other,0,Other,113.0,Other,0,0,0,0,0,0,0,0,0,0,0.0635451505016722,1
Other,0,Other,268.0,Other,0,0,0,1,0,1,1,0,0,0,0.0535117056856187,0
Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.0501672240802675,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0267558528428093,0
Other,1,Other,273.0,Other,0,1,1,1,1,0,1,0,0,0,0.0568561872909698,0
Other,1,Other,284.0,Other,0,1,1,1,0,0,0,0,0,0,0.137123745819397,0
Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.0501672240802675,0
Other,0,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0100334448160535,0
Other,0,Other,285.0,Other,0,1,1,1,1,0,0,0,0,0,0.0468227424749163,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.220735785953177,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.040133779264214,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0133779264214046,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0167224080267558,1
Other,0,Other,268.0,Other,0,0,0,1,0,1,0,0,0,0,0.0501672240802675,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0267558528428093,0
Other,0,Other,266.0,Other,0,0,0,0,0,1,1,5,1,0,0.0,1
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.254180602006688,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0133779264214046,0
Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.140468227424749,1
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0167224080267558,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0167224080267558,0
Other,0,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0234113712374581,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.020066889632107,0
Other,0,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.110367892976588,1
Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0033444816053511,0
Other,1,Other,233.0,Other,1,1,1,1,1,1,1,0,0,0,0.17391304347826,1
Other,1,Other,268.0,Other,0,1,1,1,0,1,1,0,0,0,0.0668896321070234,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0167224080267558,0
Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0234113712374581,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0066889632107023,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.020066889632107,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0167224080267558,1
Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0501672240802675,0
Other,1,Other,268.0,Other,0,1,1,0,0,0,1,0,0,0,0.160535117056856,1
Other,1,Other,268.0,Other,0,1,1,1,0,1,1,0,0,0,0.170568561872909,1
Other,0,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0,0
Other,1,Other,268.0,Other,0,0,0,0,1,1,0,0,0,0,0.0501672240802675,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0869565217391304,0
Other,0,Other,268.0,Other,1,1,1,1,1,1,0,0,0,0,0.163879598662207,0
Other,1,Other,282.0,Other,1,1,1,1,1,0,1,2,1,1,0.665551839464882,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
Other,0,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0267558528428093,0
Other,0,Other,286.0,Other,0,0,1,1,1,0,0,0,0,0,0.150501672240802,0
Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0167224080267558,1
Other,1,Other,268.0,Other,1,1,1,1,0,0,1,0,0,0,0.210702341137123,1
Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.107023411371237,0
Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0869565217391304,0
Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0735785953177257,0
Other,0,Other,291.0,Other,0,0,1,1,1,0,1,0,0,0,0.153846153846153,0
Other,1,Other,246.0,Other,0,1,1,0,1,1,1,2,1,1,0.371237458193979,1
Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0301003344481605,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.163879598662207,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0468227424749163,0
Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.020066889632107,0
Other,0,Other,285.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.0969899665551839,0
Other,0,Other,287.0,Other,0,0,1,1,1,0,0,1,1,0,0.103678929765886,0
Other,1,Other,261.0,Other,0,1,1,1,0,1,1,0,0,0,0.0635451505016722,1
Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,1
Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0066889632107023,0
Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0167224080267558,0
Other,1,Other,268.0,Other,0,1,1,1,0,0,0,0,0,0,0.040133779264214,1
Other,1,Other,287.0,Other,0,1,1,1,1,0,0,0,0,0,0.0936454849498327,0
Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0234113712374581,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.0334448160535117,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,0
Other,0,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0234113712374581,0
Other,0,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.020066889632107,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
Other,1,Other,249.0,Other,0,1,1,1,0,1,0,0,0,0,0.107023411371237,0
Other,1,Other,268.0,Other,1,0,0,1,0,0,1,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,0,1,0,0,0,1,1,0,0,0,0.1438127090301,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0133779264214046,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,0
Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0367892976588628,1
Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0066889632107023,0
Other,0,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.0133779264214046,1
Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0434782608695652,1
Other,1,Other,282.0,Other,1,1,1,1,1,1,1,5,1,1,0.478260869565217,0
Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0133779264214046,0
Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.020066889632107,0
Other,0,Other,156.0,Other,0,0,0,0,1,0,0,0,0,0,0.0501672240802675,1
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0066889632107023,0
Other,0,Other,268.0,Other,0,1,0,1,0,0,0,0,0,0,0.020066889632107,0
Other,0,Other,268.0,Other,1,1,0,1,1,1,1,0,0,0,0.237458193979933,0
Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0167224080267558,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0167224080267558,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,4,1,1,0.705685618729097,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0568561872909698,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.31438127090301,1
Other,0,Other,294.0,Other,0,1,1,1,0,0,0,0,0,0,0.0869565217391304,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0033444816053511,1
Other,1,Other,268.0,Other,0,1,1,1,0,0,1,0,0,0,0.0869565217391304,0
Other,0,Other,290.0,Other,1,1,1,1,1,0,1,5,1,1,0.561872909698996,0
Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.040133779264214,0
Other,1,Other,299.0,Other,0,0,0,1,0,0,0,0,0,0,0.133779264214046,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.020066889632107,0
Other,0,Other,228.0,Other,1,1,1,1,1,1,1,0,0,0,0.2876254180602,0
Other,1,Other,268.0,Other,1,1,1,1,1,1,1,0,0,0,0.0702341137123745,0
Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.0334448160535117,0
Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0434782608695652,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0133779264214046,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.270903010033444,1
Other,1,Other,284.0,Other,0,1,1,1,1,0,0,0,0,0,0.060200668896321,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0066889632107023,0
Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0133779264214046,0
Other,0,Other,245.0,Other,1,1,1,1,1,1,1,5,1,0,0.23076923076923,1
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0568561872909698,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0133779264214046,1
Other,0,Other,123.0,Other,0,0,0,0,0,1,1,0,0,0,0.280936454849498,1
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0903010033444816,0
Other,1,Other,271.0,Other,1,1,1,0,1,1,0,1,1,0,0.130434782608695,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,1,0.444816053511705,0
Other,1,Other,268.0,Other,1,1,0,0,0,0,1,0,0,0,0.0535117056856187,1
Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.220735785953177,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.020066889632107,0
Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0267558528428093,0
Other,1,Other,269.0,Other,1,1,1,1,1,0,1,4,1,1,0.45819397993311,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0167224080267558,0
Other,0,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0334448160535117,0
Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0301003344481605,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0167224080267558,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.040133779264214,0
Other,1,Other,268.0,Other,0,1,1,1,0,0,0,0,0,0,0.127090301003344,1
Other,1,Other,220.0,Other,0,0,1,1,1,1,1,6,1,0,0.140468227424749,1
Other,0,Other,273.0,Other,0,0,0,1,1,0,0,0,0,0,0.0702341137123745,0
Other,0,Other,283.0,Other,1,1,1,1,1,0,0,0,0,0,0.193979933110367,0
Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0501672240802675,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0234113712374581,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0267558528428093,1
Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0133779264214046,0
Other,1,Other,208.0,Other,1,1,1,1,1,1,1,1,1,1,0.896321070234113,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0066889632107023,0
Other,0,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.130434782608695,0
Other,1,Other,268.0,Other,1,1,1,1,1,1,1,0,0,0,0.0836120401337792,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,0
Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0635451505016722,1
Other,0,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0668896321070234,0
Other,1,Other,268.0,Other,0,1,1,0,0,0,1,0,0,0,0.0535117056856187,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0066889632107023,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0234113712374581,1
Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0334448160535117,0
Other,0,Other,256.0,Other,0,1,1,1,0,0,0,0,0,0,0.0735785953177257,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0434782608695652,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,1,0.705685618729097,1
Other,1,Other,220.0,Other,0,0,1,1,1,1,1,4,1,0,0.210702341137123,1
Other,1,Other,248.0,Other,0,0,0,1,0,0,0,0,0,0,0.0668896321070234,1
Other,0,Other,259.0,Other,0,1,1,1,1,1,1,0,0,0,0.0635451505016722,0
Other,1,Other,268.0,Other,0,0,1,1,1,1,1,0,0,0,0.060200668896321,0
Other,1,Other,191.0,Other,0,1,1,0,1,1,1,4,1,0,0.207357859531772,1
Other,0,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0133779264214046,0
Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0,0
Other,1,Other,281.0,Other,0,1,1,1,0,1,0,0,0,0,0.177257525083612,1
Other,1,Other,242.0,Other,1,1,1,1,1,1,1,5,1,1,1.0,1
Other,1,Other,249.0,Other,1,1,1,0,0,0,1,0,0,0,0.0903010033444816,1
Other,1,Other,219.0,Other,0,1,1,1,0,0,1,0,0,0,0.183946488294314,1
Other,1,Other,212.0,Other,0,1,1,1,1,0,1,0,0,0,0.0769230769230769,0
Other,1,Other,245.0,Other,1,0,1,1,1,1,1,8,1,0,0.321070234113712,1
Other,1,Other,285.0,Other,1,1,1,1,1,0,0,4,1,0,0.167224080267558,1
